URI|PROPERTY|ENGLISH LABEL|TRANSLATION|POSTPROCESSING (RULES)
http://snomed.info/id/106235004|http://www.w3.org/2004/02/skos/core#prefLabel|Modifier related to basic sciences|modificateur relatif aux sciences fondamentales|modificateur relatif aux sciences fondamentales
http://snomed.info/id/106236003|http://www.w3.org/2004/02/skos/core#prefLabel|Modifier related to clinical specialty AND/OR occupation|modificateur lié à la spécialité clinique et / ou au métier|modificateur lié à la spécialité clinique et/ou au métier
http://snomed.info/id/106236003|http://www.w3.org/2004/02/skos/core#prefLabel|Modifier related to clinical speciality AND/OR occupation|modificateur lié à la spécialité clinique et / ou à la profession|modificateur lié à la spécialité clinique et/ou à la profession
http://snomed.info/id/106239005|http://www.w3.org/2004/02/skos/core#prefLabel|Modifier mainly for procedure|modificateur principal pour procédure|modificateur principal pour procédure
http://snomed.info/id/106240007|http://www.w3.org/2004/02/skos/core#prefLabel|General clinical stage for disease AND/OR neoplasm|stade clinique général de la maladie et / ou du néoplasme|stade clinique général de la maladie et/ou du néoplasme
http://snomed.info/id/106253005|http://www.w3.org/2004/02/skos/core#prefLabel|Histologic grading differentiation AND/OR behaviour|différenciation histologique du grade et / ou du comportement|différenciation histologique du grade et/ou du comportement
http://snomed.info/id/106253005|http://www.w3.org/2004/02/skos/core#prefLabel|Histologic grading differentiation AND/OR behavior|différenciation histologique du grade et / ou du comportement|différenciation histologique du grade et/ou du comportement
http://snomed.info/id/107644003|http://www.w3.org/2004/02/skos/core#prefLabel|Shape finding|signe de forme|signe de forme
http://snomed.info/id/107644003|http://www.w3.org/2004/02/skos/core#altLabel|Shapes|formes|formes
http://snomed.info/id/1078210003|http://www.w3.org/2004/02/skos/core#prefLabel|Z-score calculation technique|technique de calcul du score z|technique de calcul du score z
http://snomed.info/id/1078210003|http://www.w3.org/2004/02/skos/core#altLabel|Z-score calculation|calcul du score z|calcul du score z
http://snomed.info/id/1078280005|http://www.w3.org/2004/02/skos/core#prefLabel|Intracatheter instillation route|voie d'instillation intracathéter|voie d'instillation intracathéter
http://snomed.info/id/1078280005|http://www.w3.org/2004/02/skos/core#altLabel|Intracatheter instillation use|instillation intracathéter|instillation intracathéter
http://snomed.info/id/10828004|http://www.w3.org/2004/02/skos/core#prefLabel|Positive|positif|positif
http://snomed.info/id/10828004|http://www.w3.org/2004/02/skos/core#altLabel|Positive for|positif pour|positif pour
http://snomed.info/id/10828004|http://www.w3.org/2004/02/skos/core#altLabel|Ruled in|dirigé dans|dirigé dans
http://snomed.info/id/1090009|http://www.w3.org/2004/02/skos/core#prefLabel|Immature|immature|immature
http://snomed.info/id/1090009|http://www.w3.org/2004/02/skos/core#altLabel|Premature|prématuré|prématuré
http://snomed.info/id/11046004|http://www.w3.org/2004/02/skos/core#prefLabel|Floor openings|ouvertures de plancher|ouvertures de plancher
http://snomed.info/id/11070000|http://www.w3.org/2004/02/skos/core#prefLabel|Capsular|capsulaire|capsulaire
http://snomed.info/id/111055000|http://www.w3.org/2004/02/skos/core#prefLabel|Mountain climbing|alpinisme|alpinisme
http://snomed.info/id/111055000|http://www.w3.org/2004/02/skos/core#altLabel|Peak climbing|escalade de pointe|escalade de pointe
http://snomed.info/id/111061002|http://www.w3.org/2004/02/skos/core#prefLabel|Sealed cobalt source|source scellée de cobalt|source scellée de cobalt
http://snomed.info/id/11163003|http://www.w3.org/2004/02/skos/core#prefLabel|Intact|intact|intact
http://snomed.info/id/11163003|http://www.w3.org/2004/02/skos/core#altLabel|Integrity of|intégrité de|intégrité de
http://snomed.info/id/1119301001|http://www.w3.org/2004/02/skos/core#prefLabel|Boolean value|valeur booléenne|valeur booléenne
http://snomed.info/id/11214006|http://www.w3.org/2004/02/skos/core#prefLabel|Reactive|réactif|réactif
http://snomed.info/id/112189004|http://www.w3.org/2004/02/skos/core#prefLabel|Platelet antigen system HPA-3|antigènes plaquettaires groupe hpa-3|antigènes plaquettaires groupe HPA-3
http://snomed.info/id/112231000|http://www.w3.org/2004/02/skos/core#prefLabel|Atypical|atypique|atypique
http://snomed.info/id/112232007|http://www.w3.org/2004/02/skos/core#prefLabel|Blocking|blocage|blocage
http://snomed.info/id/112233002|http://www.w3.org/2004/02/skos/core#prefLabel|Marginal|marginal|marginal
http://snomed.info/id/112233002|http://www.w3.org/2004/02/skos/core#altLabel|Border|frontière|frontière
http://snomed.info/id/112233002|http://www.w3.org/2004/02/skos/core#altLabel|Margin|marge|marge
http://snomed.info/id/112233002|http://www.w3.org/2004/02/skos/core#altLabel|Verge|Verge|Verge
http://snomed.info/id/112235009|http://www.w3.org/2004/02/skos/core#prefLabel|Through|travers|travers
http://snomed.info/id/112235009|http://www.w3.org/2004/02/skos/core#altLabel|Through to|jusqu'à|jusqu'à
http://snomed.info/id/112237001|http://www.w3.org/2004/02/skos/core#prefLabel|Transsphenoidal approach|voie transsphénoïdale|voie transsphénoïdale
http://snomed.info/id/112237001|http://www.w3.org/2004/02/skos/core#altLabel|Transsphenoidal|transsphénoïdal|transsphénoïdal
http://snomed.info/id/112238006|http://www.w3.org/2004/02/skos/core#prefLabel|Posterior approach|voie postérieure|voie postérieure
http://snomed.info/id/112242009|http://www.w3.org/2004/02/skos/core#prefLabel|T-cell origin|origine des lymphocytes t|origine des lymphocytes t
http://snomed.info/id/112242009|http://www.w3.org/2004/02/skos/core#altLabel|T-precursor origin|origine des précurseurs t.|origine des précurseurs t
http://snomed.info/id/112626009|http://www.w3.org/2004/02/skos/core#prefLabel|Saber shape|en sabre|en sabre
http://snomed.info/id/112627000|http://www.w3.org/2004/02/skos/core#prefLabel|Annular shape|forme annulaire|forme annulaire
http://snomed.info/id/112627000|http://www.w3.org/2004/02/skos/core#altLabel|Annular|annulaire|annulaire
http://snomed.info/id/112627000|http://www.w3.org/2004/02/skos/core#altLabel|Circinate shape|forme circinée|forme circinée
http://snomed.info/id/112628005|http://www.w3.org/2004/02/skos/core#prefLabel|Split shape|forme fendue|forme fendue
http://snomed.info/id/112628005|http://www.w3.org/2004/02/skos/core#altLabel|Bipartite shape|forme bipartite|forme Bipartite
http://snomed.info/id/1136421000168109|http://www.w3.org/2004/02/skos/core#prefLabel|Sleep medicine service|service de médecine du sommeil|service de médecine du sommeil
http://snomed.info/id/1137635007|http://www.w3.org/2004/02/skos/core#prefLabel|Melanocortin receptor agonist|agoniste des récepteurs de la mélanocortine|agoniste des récepteurs de la mélanocortine
http://snomed.info/id/1137717005|http://www.w3.org/2004/02/skos/core#prefLabel|Fishing|pêche|pêche
http://snomed.info/id/1137718000|http://www.w3.org/2004/02/skos/core#prefLabel|Freshwater fishing|pêche en eau douce|pêche en eau douce
http://snomed.info/id/1144762002|http://www.w3.org/2004/02/skos/core#prefLabel|6 minutes|six minutes|six minutes
http://snomed.info/id/1144763007|http://www.w3.org/2004/02/skos/core#prefLabel|Distance measurement of six minute walk technique|mesure de la distance de six minutes de marche.|mesure de la distance de six minutes de marche
http://snomed.info/id/1146002|http://www.w3.org/2004/02/skos/core#prefLabel|Arcuate|arciforme|arciforme
http://snomed.info/id/1148679005|http://www.w3.org/2004/02/skos/core#prefLabel|Specialist palliative care service|service de soins palliatifs spécialisés|service de soins palliatifs spécialisés
http://snomed.info/id/1149294005|http://www.w3.org/2004/02/skos/core#prefLabel|Endonasal transsphenoidal approach|voie endonasale transsphénoïdale|voie endonasale transsphénoïdale
http://snomed.info/id/1149294005|http://www.w3.org/2004/02/skos/core#altLabel|Endonasal transsphenoidal|endonasal transsphénoïdal|endonasal transsphénoïdal
http://snomed.info/id/1149484003|http://www.w3.org/2004/02/skos/core#prefLabel|Ingredient qualitative strength|force qualitative des ingrédients|force qualitative des ingrédients
http://snomed.info/id/11498006|http://www.w3.org/2004/02/skos/core#prefLabel|Inequality of shape|inégalité de forme|inégalité de forme
http://snomed.info/id/115268005|http://www.w3.org/2004/02/skos/core#prefLabel|Modifiers of Analytes and Substances|modificateurs d'analytes et de substances|modificateurs d'analytes et de substances
http://snomed.info/id/115341008|http://www.w3.org/2004/02/skos/core#prefLabel|Total measurement|mesure totale|mesure totale
http://snomed.info/id/1153622008|http://www.w3.org/2004/02/skos/core#prefLabel|Outdoor competitive activity|activité de compétition extérieure|activité de compétition extérieure
http://snomed.info/id/115468007|http://www.w3.org/2004/02/skos/core#prefLabel|Fraction of|fraction de|fraction de
http://snomed.info/id/115470003|http://www.w3.org/2004/02/skos/core#prefLabel|Bioavailable|biodisponible|biodisponible
http://snomed.info/id/115486005|http://www.w3.org/2004/02/skos/core#prefLabel|Alpha subunit|sous-unité alpha|sous-unité alpha
http://snomed.info/id/115486005|http://www.w3.org/2004/02/skos/core#altLabel|Common alpha subunit|sous-unité alpha commune|sous-unité alpha commune
http://snomed.info/id/115486005|http://www.w3.org/2004/02/skos/core#altLabel|Pituitary glycoprotein hormone - alpha subunit|sous-unité alpha des hormones glycoprotéiques hypophysaires.|sous-unité alpha des hormones glycoprotéiques hypophysaires
http://snomed.info/id/115487001|http://www.w3.org/2004/02/skos/core#prefLabel|Beta subunit|sous-unité bêta|sous-unité bêta
http://snomed.info/id/115488006|http://www.w3.org/2004/02/skos/core#prefLabel|Gamma subunit|sous-unité gamma|sous-unité gamma
http://snomed.info/id/115499008|http://www.w3.org/2004/02/skos/core#prefLabel|Pre-dialysis|pré-dialyse|pré-dialyse
http://snomed.info/id/115500004|http://www.w3.org/2004/02/skos/core#prefLabel|Post-dialysis|post-dialyse|Post-dialyse
http://snomed.info/id/115543007|http://www.w3.org/2004/02/skos/core#prefLabel|Volatile|volatil|volatil
http://snomed.info/id/1155701009|http://www.w3.org/2004/02/skos/core#prefLabel|G1: Well differentiated|g1 : bien différencié|G1 : bien différencié
http://snomed.info/id/1155701009|http://www.w3.org/2004/02/skos/core#altLabel|G1: Well differentiated histologic grade|g1 : grade histologique bien différencié|G1 : grade histologique bien différencié
http://snomed.info/id/1155702002|http://www.w3.org/2004/02/skos/core#prefLabel|G4: Undifferentiated|G4 : indifférencié|G4 : indifférencié
http://snomed.info/id/1155702002|http://www.w3.org/2004/02/skos/core#altLabel|G4: Undifferentiated histologic grade|g4 : grade histologique indifférencié|G4 : grade histologique indifférencié
http://snomed.info/id/1155703007|http://www.w3.org/2004/02/skos/core#prefLabel|G2: Moderately differentiated|g2 : moyennement différencié|g2 : moyennement différencié
http://snomed.info/id/1155703007|http://www.w3.org/2004/02/skos/core#altLabel|G2: Moderately differentiated histologic grade|g2 : grade histologique modérément différencié|g2 : grade histologique modérément différencié
http://snomed.info/id/1155704001|http://www.w3.org/2004/02/skos/core#prefLabel|G3: Poorly differentiated|g3 : peu différencié|g3 : peu différencié
http://snomed.info/id/1155704001|http://www.w3.org/2004/02/skos/core#altLabel|G3: Poorly differentiated histologic grade|g3 : grade histologique peu différencié|g3 : grade histologique peu différencié
http://snomed.info/id/1155705000|http://www.w3.org/2004/02/skos/core#prefLabel|GX: Histologic grade cannot be assessed|gX : le grade histologique ne peut être évalué|GX : le grade histologique ne peut être évalué
http://snomed.info/id/1155706004|http://www.w3.org/2004/02/skos/core#prefLabel|G1: Well differentiated neuroendocrine neoplasm|g1 : néoplasme neuroendocrine bien différencié|G1 : néoplasme neuroendocrine bien différencié
http://snomed.info/id/1155707008|http://www.w3.org/2004/02/skos/core#prefLabel|High histologic grade|grade histologique élevé|grade histologique élevé
http://snomed.info/id/1155708003|http://www.w3.org/2004/02/skos/core#prefLabel|Low histologic grade|grade histologique bas|grade histologique bas
http://snomed.info/id/1155710001|http://www.w3.org/2004/02/skos/core#prefLabel|G2: Well differentiated neuroendocrine neoplasm|g2 : néoplasme neuroendocrine bien différencié|g2 : néoplasme neuroendocrine bien différencié
http://snomed.info/id/1155711002|http://www.w3.org/2004/02/skos/core#prefLabel|G3: Well differentiated neuroendocrine neoplasm|g3 : néoplasme neuroendocrine bien différencié|g3 : néoplasme neuroendocrine bien différencié
http://snomed.info/id/1155712009|http://www.w3.org/2004/02/skos/core#prefLabel|GX: Neuroendocrine neoplasm grade cannot be assessed|gX : le grade de néoplasme neuroendocrine ne peut être évalué|GX : le grade de néoplasme neuroendocrine ne peut être évalué
http://snomed.info/id/1156040003|http://www.w3.org/2004/02/skos/core#prefLabel|Self reported|auto-rapporté|Auto-rapporté
http://snomed.info/id/1156075003|http://www.w3.org/2004/02/skos/core#prefLabel|Broken|rompu|rompu
http://snomed.info/id/1156179006|http://www.w3.org/2004/02/skos/core#prefLabel|Termination stage|stade de terminaison|stade de terminaison
http://snomed.info/id/1156209001|http://www.w3.org/2004/02/skos/core#prefLabel|minute|minute|minute
http://snomed.info/id/1156209001|http://www.w3.org/2004/02/skos/core#altLabel|min|min|min
http://snomed.info/id/1156209001|http://www.w3.org/2004/02/skos/core#altLabel|minutes|minutes|minutes
http://snomed.info/id/1156210006|http://www.w3.org/2004/02/skos/core#prefLabel|Minuscule|minuscule|minuscule
