URI|PROPERTY|ENGLISH
http://snomed.info/id/257686004|http://www.w3.org/2004/02/skos/core#prefLabel|Railway yard
http://snomed.info/id/257687008|http://www.w3.org/2004/02/skos/core#prefLabel|Reservoir
http://snomed.info/id/257688003|http://www.w3.org/2004/02/skos/core#prefLabel|Residential home
http://snomed.info/id/257688003|http://www.w3.org/2004/02/skos/core#altLabel|RH - Residential home
http://snomed.info/id/257688003|http://www.w3.org/2004/02/skos/core#altLabel|RH - Rest home
http://snomed.info/id/257688003|http://www.w3.org/2004/02/skos/core#altLabel|Rest home
http://snomed.info/id/257689006|http://www.w3.org/2004/02/skos/core#prefLabel|Restaurant
http://snomed.info/id/257690002|http://www.w3.org/2004/02/skos/core#prefLabel|Rifle range
http://snomed.info/id/257691003|http://www.w3.org/2004/02/skos/core#prefLabel|Road junction
http://snomed.info/id/257692005|http://www.w3.org/2004/02/skos/core#prefLabel|Rooming house
http://snomed.info/id/257693000|http://www.w3.org/2004/02/skos/core#prefLabel|Roundabout
http://snomed.info/id/257693000|http://www.w3.org/2004/02/skos/core#altLabel|Road roundabout
http://snomed.info/id/257694006|http://www.w3.org/2004/02/skos/core#prefLabel|Rural main road
http://snomed.info/id/257695007|http://www.w3.org/2004/02/skos/core#prefLabel|Rural minor road
http://snomed.info/id/257696008|http://www.w3.org/2004/02/skos/core#prefLabel|Rural road
http://snomed.info/id/257697004|http://www.w3.org/2004/02/skos/core#prefLabel|Sand pit
http://snomed.info/id/257698009|http://www.w3.org/2004/02/skos/core#prefLabel|School
http://snomed.info/id/257699001|http://www.w3.org/2004/02/skos/core#prefLabel|School playground
http://snomed.info/id/257699001|http://www.w3.org/2004/02/skos/core#altLabel|Playground
http://snomed.info/id/257700000|http://www.w3.org/2004/02/skos/core#prefLabel|Seaside resort
http://snomed.info/id/257700000|http://www.w3.org/2004/02/skos/core#altLabel|Beach resort
http://snomed.info/id/257700000|http://www.w3.org/2004/02/skos/core#altLabel|Seashore resort
http://snomed.info/id/257701001|http://www.w3.org/2004/02/skos/core#prefLabel|Shop
http://snomed.info/id/257702008|http://www.w3.org/2004/02/skos/core#prefLabel|Skating rink
http://snomed.info/id/257702008|http://www.w3.org/2004/02/skos/core#altLabel|Ice rink
http://snomed.info/id/257703003|http://www.w3.org/2004/02/skos/core#prefLabel|Sports center
http://snomed.info/id/257704009|http://www.w3.org/2004/02/skos/core#prefLabel|Sports ground
http://snomed.info/id/257705005|http://www.w3.org/2004/02/skos/core#prefLabel|Squash court
http://snomed.info/id/257706006|http://www.w3.org/2004/02/skos/core#prefLabel|Stadium
http://snomed.info/id/257707002|http://www.w3.org/2004/02/skos/core#prefLabel|Storage garage
http://snomed.info/id/257708007|http://www.w3.org/2004/02/skos/core#prefLabel|Store loading platform
http://snomed.info/id/257709004|http://www.w3.org/2004/02/skos/core#prefLabel|Stream
http://snomed.info/id/25771000087107|http://www.w3.org/2004/02/skos/core#prefLabel|Inpatient rehabilitation environment
http://snomed.info/id/257710009|http://www.w3.org/2004/02/skos/core#prefLabel|Street
http://snomed.info/id/257711008|http://www.w3.org/2004/02/skos/core#prefLabel|Sylvatic
http://snomed.info/id/257712001|http://www.w3.org/2004/02/skos/core#prefLabel|Swimming pool
http://snomed.info/id/257713006|http://www.w3.org/2004/02/skos/core#prefLabel|Tennis court
http://snomed.info/id/257714000|http://www.w3.org/2004/02/skos/core#prefLabel|Tented camp
http://snomed.info/id/257715004|http://www.w3.org/2004/02/skos/core#prefLabel|Theater
http://snomed.info/id/257716003|http://www.w3.org/2004/02/skos/core#prefLabel|Tidal estuary
http://snomed.info/id/257718002|http://www.w3.org/2004/02/skos/core#prefLabel|Tidal waterway
http://snomed.info/id/257719005|http://www.w3.org/2004/02/skos/core#prefLabel|Track
http://snomed.info/id/257721000|http://www.w3.org/2004/02/skos/core#prefLabel|Transport facility
http://snomed.info/id/257722007|http://www.w3.org/2004/02/skos/core#prefLabel|Unpaved road
http://snomed.info/id/257722007|http://www.w3.org/2004/02/skos/core#altLabel|Unmetalled road
http://snomed.info/id/257723002|http://www.w3.org/2004/02/skos/core#prefLabel|Urban
http://snomed.info/id/257724008|http://www.w3.org/2004/02/skos/core#prefLabel|Urban main road
http://snomed.info/id/257725009|http://www.w3.org/2004/02/skos/core#prefLabel|Urban residential
http://snomed.info/id/257727001|http://www.w3.org/2004/02/skos/core#prefLabel|Warehouse
http://snomed.info/id/25861000087109|http://www.w3.org/2004/02/skos/core#prefLabel|Mental health and addiction center
http://snomed.info/id/25881000087103|http://www.w3.org/2004/02/skos/core#prefLabel|Supportive housing
http://snomed.info/id/25881000087103|http://www.w3.org/2004/02/skos/core#altLabel|Supported housing
http://snomed.info/id/25911000087103|http://www.w3.org/2004/02/skos/core#prefLabel|Transitional housing
http://snomed.info/id/261770009|http://www.w3.org/2004/02/skos/core#prefLabel|Domestic
http://snomed.info/id/261904005|http://www.w3.org/2004/02/skos/core#prefLabel|Laboratory
http://snomed.info/id/262102007|http://www.w3.org/2004/02/skos/core#prefLabel|Riding school
http://snomed.info/id/262504000|http://www.w3.org/2004/02/skos/core#prefLabel|Chairside
http://snomed.info/id/262514009|http://www.w3.org/2004/02/skos/core#prefLabel|Urban road
http://snomed.info/id/263907006|http://www.w3.org/2004/02/skos/core#prefLabel|Tropical environment
http://snomed.info/id/264308002|http://www.w3.org/2004/02/skos/core#prefLabel|Government building
http://snomed.info/id/264347000|http://www.w3.org/2004/02/skos/core#prefLabel|Woods
http://snomed.info/id/264351003|http://www.w3.org/2004/02/skos/core#prefLabel|Concert hall
http://snomed.info/id/264353000|http://www.w3.org/2004/02/skos/core#prefLabel|Fairground
http://snomed.info/id/264358009|http://www.w3.org/2004/02/skos/core#prefLabel|General practice premises
http://snomed.info/id/264358009|http://www.w3.org/2004/02/skos/core#altLabel|GP premises
http://snomed.info/id/264358009|http://www.w3.org/2004/02/skos/core#altLabel|GP surgery
http://snomed.info/id/264358009|http://www.w3.org/2004/02/skos/core#altLabel|General practice surgery
http://snomed.info/id/264361005|http://www.w3.org/2004/02/skos/core#prefLabel|Health center
http://snomed.info/id/264361005|http://www.w3.org/2004/02/skos/core#altLabel|HC - Health center
http://snomed.info/id/264361005|http://www.w3.org/2004/02/skos/core#altLabel|HC - Health centre
http://snomed.info/id/264362003|http://www.w3.org/2004/02/skos/core#prefLabel|Home
http://snomed.info/id/264362003|http://www.w3.org/2004/02/skos/core#altLabel|Dwelling
http://snomed.info/id/264362003|http://www.w3.org/2004/02/skos/core#altLabel|Private dwelling
http://snomed.info/id/264362003|http://www.w3.org/2004/02/skos/core#altLabel|Private home
http://snomed.info/id/264365001|http://www.w3.org/2004/02/skos/core#prefLabel|Industrial storage tank
http://snomed.info/id/264366000|http://www.w3.org/2004/02/skos/core#prefLabel|Library
http://snomed.info/id/264368004|http://www.w3.org/2004/02/skos/core#prefLabel|Military establishment
http://snomed.info/id/264370008|http://www.w3.org/2004/02/skos/core#prefLabel|Museum
http://snomed.info/id/264372000|http://www.w3.org/2004/02/skos/core#prefLabel|Pharmacy
http://snomed.info/id/264373005|http://www.w3.org/2004/02/skos/core#prefLabel|Public meeting hall
http://snomed.info/id/264379009|http://www.w3.org/2004/02/skos/core#prefLabel|Sports stadium
http://snomed.info/id/2664007|http://www.w3.org/2004/02/skos/core#prefLabel|Above ground residential swimming pool
http://snomed.info/id/269687000|http://www.w3.org/2004/02/skos/core#prefLabel|Place of occurrence of accident or poisoning, squash court
http://snomed.info/id/269687000|http://www.w3.org/2004/02/skos/core#altLabel|Place of occurrence of accident or poisoning, fives court
http://snomed.info/id/272497004|http://www.w3.org/2004/02/skos/core#prefLabel|Residential environment
http://snomed.info/id/272497004|http://www.w3.org/2004/02/skos/core#altLabel|Residential locality
http://snomed.info/id/272498009|http://www.w3.org/2004/02/skos/core#prefLabel|Geographical feature
http://snomed.info/id/272499001|http://www.w3.org/2004/02/skos/core#prefLabel|Geographical waterform feature
http://snomed.info/id/272499001|http://www.w3.org/2004/02/skos/core#altLabel|Water feature
http://snomed.info/id/272500005|http://www.w3.org/2004/02/skos/core#prefLabel|Wooded area
http://snomed.info/id/272501009|http://www.w3.org/2004/02/skos/core#prefLabel|Sports facility
http://snomed.info/id/272502002|http://www.w3.org/2004/02/skos/core#prefLabel|Commercial premises
http://snomed.info/id/272503007|http://www.w3.org/2004/02/skos/core#prefLabel|Office premises
http://snomed.info/id/272504001|http://www.w3.org/2004/02/skos/core#prefLabel|Agricultural site
http://snomed.info/id/272505000|http://www.w3.org/2004/02/skos/core#prefLabel|Industrial site
http://snomed.info/id/272506004|http://www.w3.org/2004/02/skos/core#prefLabel|Garage
http://snomed.info/id/272509006|http://www.w3.org/2004/02/skos/core#prefLabel|Freeway
http://snomed.info/id/272510001|http://www.w3.org/2004/02/skos/core#prefLabel|Road
http://snomed.info/id/272510001|http://www.w3.org/2004/02/skos/core#altLabel|Highway
http://snomed.info/id/272510001|http://www.w3.org/2004/02/skos/core#altLabel|Roadway
http://snomed.info/id/272511002|http://www.w3.org/2004/02/skos/core#prefLabel|Municipal and civic establishment
http://snomed.info/id/274409007|http://www.w3.org/2004/02/skos/core#prefLabel|Special care unit
http://snomed.info/id/274516006|http://www.w3.org/2004/02/skos/core#prefLabel|Day hospital
http://snomed.info/id/274517002|http://www.w3.org/2004/02/skos/core#prefLabel|Alcoholism detoxication center
http://snomed.info/id/275576008|http://www.w3.org/2004/02/skos/core#prefLabel|Elderly assessment clinic
http://snomed.info/id/275576008|http://www.w3.org/2004/02/skos/core#altLabel|Geriatric clinic
http://snomed.info/id/275692008|http://www.w3.org/2004/02/skos/core#prefLabel|Wart clinic
http://snomed.info/id/276052003|http://www.w3.org/2004/02/skos/core#prefLabel|Public facilities
http://snomed.info/id/276339004|http://www.w3.org/2004/02/skos/core#prefLabel|Environment
http://snomed.info/id/276339004|http://www.w3.org/2004/02/skos/core#altLabel|Environments
http://snomed.info/id/278873008|http://www.w3.org/2004/02/skos/core#prefLabel|Georgia state
http://snomed.info/id/278900006|http://www.w3.org/2004/02/skos/core#prefLabel|TÃ¼rkiye
http://snomed.info/id/278900006|http://www.w3.org/2004/02/skos/core#altLabel|Turkiye
http://snomed.info/id/278900006|http://www.w3.org/2004/02/skos/core#altLabel|TÃ¼rkiye - country
http://snomed.info/id/282086004|http://www.w3.org/2004/02/skos/core#prefLabel|Dental surgery premises
http://snomed.info/id/282087008|http://www.w3.org/2004/02/skos/core#prefLabel|Dental laboratory
http://snomed.info/id/284176003|http://www.w3.org/2004/02/skos/core#prefLabel|Geographical terrestrial feature
http://snomed.info/id/284177007|http://www.w3.org/2004/02/skos/core#prefLabel|Coal mine
http://snomed.info/id/284178002|http://www.w3.org/2004/02/skos/core#prefLabel|Stone quarry
http://snomed.info/id/284349006|http://www.w3.org/2004/02/skos/core#prefLabel|Location within home premises
http://snomed.info/id/284351005|http://www.w3.org/2004/02/skos/core#prefLabel|School grounds
http://snomed.info/id/284353008|http://www.w3.org/2004/02/skos/core#prefLabel|Offshore installation
http://snomed.info/id/284354002|http://www.w3.org/2004/02/skos/core#prefLabel|Police premises
http://snomed.info/id/284418000|http://www.w3.org/2004/02/skos/core#prefLabel|Garden shed
http://snomed.info/id/284432003|http://www.w3.org/2004/02/skos/core#prefLabel|Urban minor road
http://snomed.info/id/284434002|http://www.w3.org/2004/02/skos/core#prefLabel|Bridle path
http://snomed.info/id/284435001|http://www.w3.org/2004/02/skos/core#prefLabel|Footpath
http://snomed.info/id/284436000|http://www.w3.org/2004/02/skos/core#prefLabel|Pedestrian overbridge
http://snomed.info/id/284437009|http://www.w3.org/2004/02/skos/core#prefLabel|Farm track
http://snomed.info/id/284438004|http://www.w3.org/2004/02/skos/core#prefLabel|Trade and service environment
http://snomed.info/id/284440009|http://www.w3.org/2004/02/skos/core#prefLabel|Market
http://snomed.info/id/284441008|http://www.w3.org/2004/02/skos/core#prefLabel|Shopping center
http://snomed.info/id/284441008|http://www.w3.org/2004/02/skos/core#altLabel|Shopping arcade
http://snomed.info/id/284441008|http://www.w3.org/2004/02/skos/core#altLabel|Shopping mall
http://snomed.info/id/284442001|http://www.w3.org/2004/02/skos/core#prefLabel|Gas station
http://snomed.info/id/284442001|http://www.w3.org/2004/02/skos/core#altLabel|Service station
http://snomed.info/id/284443006|http://www.w3.org/2004/02/skos/core#prefLabel|Service area premises
http://snomed.info/id/284444000|http://www.w3.org/2004/02/skos/core#prefLabel|House converted to multiple dwellings
http://snomed.info/id/284450005|http://www.w3.org/2004/02/skos/core#prefLabel|Residential camp
http://snomed.info/id/284451009|http://www.w3.org/2004/02/skos/core#prefLabel|Residential caravan park
http://snomed.info/id/284452002|http://www.w3.org/2004/02/skos/core#prefLabel|Derelict site
http://snomed.info/id/284452002|http://www.w3.org/2004/02/skos/core#altLabel|Abandoned site
http://snomed.info/id/284453007|http://www.w3.org/2004/02/skos/core#prefLabel|Church
http://snomed.info/id/284455000|http://www.w3.org/2004/02/skos/core#prefLabel|Location within secure unit
http://snomed.info/id/284533005|http://www.w3.org/2004/02/skos/core#prefLabel|General indoors area of building
http://snomed.info/id/284534004|http://www.w3.org/2004/02/skos/core#prefLabel|Hallway
http://snomed.info/id/284543008|http://www.w3.org/2004/02/skos/core#prefLabel|Road T junction
http://snomed.info/id/284544002|http://www.w3.org/2004/02/skos/core#prefLabel|Crossroads
http://snomed.info/id/284546000|http://www.w3.org/2004/02/skos/core#prefLabel|Hospice
http://snomed.info/id/284548004|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital department
http://snomed.info/id/284555002|http://www.w3.org/2004/02/skos/core#prefLabel|Zoo - place
http://snomed.info/id/284555002|http://www.w3.org/2004/02/skos/core#altLabel|Zoological garden
http://snomed.info/id/284556001|http://www.w3.org/2004/02/skos/core#prefLabel|Private tennis court
http://snomed.info/id/284557005|http://www.w3.org/2004/02/skos/core#prefLabel|Rugby field
http://snomed.info/id/284558000|http://www.w3.org/2004/02/skos/core#prefLabel|Power station
http://snomed.info/id/284559008|http://www.w3.org/2004/02/skos/core#prefLabel|Boating marina
http://snomed.info/id/284563001|http://www.w3.org/2004/02/skos/core#prefLabel|Hamlet
http://snomed.info/id/284564007|http://www.w3.org/2004/02/skos/core#prefLabel|Arctic environment
http://snomed.info/id/284565008|http://www.w3.org/2004/02/skos/core#prefLabel|Desert environment
http://snomed.info/id/284566009|http://www.w3.org/2004/02/skos/core#prefLabel|Temperate environment
http://snomed.info/id/284567000|http://www.w3.org/2004/02/skos/core#prefLabel|High altitude environment
http://snomed.info/id/284589001|http://www.w3.org/2004/02/skos/core#prefLabel|Park
http://snomed.info/id/284590005|http://www.w3.org/2004/02/skos/core#prefLabel|Safari park
http://snomed.info/id/284649002|http://www.w3.org/2004/02/skos/core#prefLabel|Army barracks
