URI|SEP
http://snomed.info/id/113201003|SEP-E
http://snomed.info/id/113204006|SEP-S
http://snomed.info/id/113205007|SEP-S
http://snomed.info/id/113206008|SEP-S
http://snomed.info/id/113207004|SEP-S
http://snomed.info/id/113208009|SEP-S
http://snomed.info/id/113209001|SEP-S
http://snomed.info/id/113210006|SEP-S
http://snomed.info/id/113211005|SEP-S
http://snomed.info/id/113215001|SEP-S
http://snomed.info/id/113216000|SEP-S
http://snomed.info/id/113217009|SEP-S
http://snomed.info/id/113218004|SEP-S
http://snomed.info/id/113219007|SEP-S
http://snomed.info/id/113220001|SEP-S
http://snomed.info/id/113221002|SEP-S
http://snomed.info/id/113222009|SEP-S
http://snomed.info/id/113223004|SEP-S
http://snomed.info/id/113224005|SEP-S
http://snomed.info/id/113225006|SEP-S
http://snomed.info/id/113226007|SEP-S
http://snomed.info/id/113227003|SEP-S
http://snomed.info/id/113228008|SEP-S
http://snomed.info/id/113229000|SEP-S
http://snomed.info/id/113231009|SEP-S
http://snomed.info/id/113232002|SEP-S
http://snomed.info/id/113233007|SEP-S
http://snomed.info/id/113234001|SEP-E
http://snomed.info/id/113235000|SEP-S
http://snomed.info/id/113236004|SEP-S
http://snomed.info/id/113237008|SEP-S
http://snomed.info/id/113239006|SEP-S
http://snomed.info/id/113240008|SEP-S
http://snomed.info/id/113241007|SEP-S
http://snomed.info/id/113242000|SEP-S
http://snomed.info/id/113243005|SEP-S
http://snomed.info/id/113244004|SEP-S
http://snomed.info/id/113245003|SEP-S
http://snomed.info/id/113246002|SEP-S
http://snomed.info/id/113247006|SEP-S
http://snomed.info/id/113248001|SEP-S
http://snomed.info/id/113249009|SEP-S
http://snomed.info/id/113250009|SEP-S
http://snomed.info/id/113251008|SEP-S
http://snomed.info/id/113252001|SEP-S
http://snomed.info/id/113253006|SEP-S
http://snomed.info/id/113254000|SEP-S
http://snomed.info/id/113255004|SEP-S
http://snomed.info/id/113257007|SEP-S
http://snomed.info/id/113259005|SEP-S
http://snomed.info/id/113260000|SEP-S
http://snomed.info/id/11326003|SEP-S
http://snomed.info/id/113261001|SEP-S
http://snomed.info/id/113262008|SEP-S
http://snomed.info/id/113263003|SEP-S
http://snomed.info/id/113264009|SEP-S
http://snomed.info/id/113265005|SEP-E
http://snomed.info/id/113266006|SEP-E
http://snomed.info/id/113267002|SEP-E
http://snomed.info/id/113268007|SEP-E
http://snomed.info/id/113269004|SEP-S
http://snomed.info/id/113270003|SEP-S
http://snomed.info/id/11327007|SEP-S
http://snomed.info/id/113271004|SEP-E
http://snomed.info/id/113272006|SEP-E
http://snomed.info/id/113273001|SEP-S
http://snomed.info/id/113275008|SEP-S
http://snomed.info/id/113276009|SEP-S
http://snomed.info/id/113277000|SEP-S
http://snomed.info/id/113279002|SEP-S
http://snomed.info/id/113280004|SEP-S
http://snomed.info/id/113281000|SEP-S
http://snomed.info/id/113282007|SEP-S
http://snomed.info/id/113284008|SEP-S
http://snomed.info/id/113285009|SEP-S
http://snomed.info/id/113286005|SEP-S
http://snomed.info/id/113287001|SEP-S
http://snomed.info/id/113288006|SEP-S
http://snomed.info/id/113289003|SEP-S
http://snomed.info/id/113290007|SEP-S
http://snomed.info/id/11329005|SEP-E
http://snomed.info/id/113293009|SEP-S
http://snomed.info/id/113294003|SEP-S
http://snomed.info/id/113295002|SEP-S
http://snomed.info/id/113296001|SEP-S
http://snomed.info/id/113297005|SEP-S
http://snomed.info/id/113298000|SEP-S
http://snomed.info/id/113299008|SEP-S
http://snomed.info/id/113300000|SEP-S
http://snomed.info/id/113301001|SEP-S
http://snomed.info/id/113302008|SEP-S
http://snomed.info/id/113303003|SEP-S
http://snomed.info/id/113304009|SEP-S
http://snomed.info/id/113305005|SEP-S
http://snomed.info/id/113307002|SEP-S
http://snomed.info/id/113308007|SEP-S
http://snomed.info/id/113309004|SEP-S
http://snomed.info/id/113310009|SEP-S
http://snomed.info/id/113311008|SEP-S
http://snomed.info/id/113312001|SEP-S
http://snomed.info/id/113313006|SEP-S
http://snomed.info/id/113315004|SEP-S
http://snomed.info/id/113316003|SEP-S
http://snomed.info/id/113317007|SEP-S
http://snomed.info/id/113318002|SEP-S
http://snomed.info/id/113319005|SEP-S
http://snomed.info/id/113320004|SEP-S
http://snomed.info/id/113321000|SEP-S
http://snomed.info/id/113322007|SEP-S
http://snomed.info/id/113323002|SEP-S
http://snomed.info/id/113324008|SEP-S
http://snomed.info/id/113325009|SEP-S
http://snomed.info/id/113327001|SEP-S
http://snomed.info/id/113328006|SEP-S
http://snomed.info/id/113329003|SEP-S
http://snomed.info/id/113330008|SEP-S
http://snomed.info/id/113331007|SEP-S
http://snomed.info/id/113332000|-
http://snomed.info/id/113333005|SEP-S
http://snomed.info/id/113334004|-
http://snomed.info/id/113335003|-
http://snomed.info/id/113336002|SEP-S
http://snomed.info/id/113337006|SEP-E
http://snomed.info/id/113339009|SEP-E
http://snomed.info/id/113340006|SEP-S
http://snomed.info/id/113341005|-
http://snomed.info/id/113342003|SEP-S
http://snomed.info/id/113343008|SEP-S
http://snomed.info/id/113344002|SEP-S
http://snomed.info/id/113346000|SEP-S
http://snomed.info/id/113347009|SEP-S
http://snomed.info/id/113348004|SEP-S
http://snomed.info/id/113349007|SEP-S
http://snomed.info/id/113350007|SEP-S
http://snomed.info/id/113352004|SEP-S
http://snomed.info/id/113353009|SEP-S
http://snomed.info/id/113354003|-
http://snomed.info/id/113355002|-
http://snomed.info/id/272743000|-
http://snomed.info/id/113357005|-
http://snomed.info/id/113358000|-
http://snomed.info/id/113359008|-
http://snomed.info/id/113360003|-
http://snomed.info/id/11336006|-
http://snomed.info/id/113362006|-
http://snomed.info/id/113363001|SEP-S
http://snomed.info/id/113364007|SEP-S
http://snomed.info/id/113365008|SEP-S
http://snomed.info/id/113366009|SEP-S
http://snomed.info/id/113367000|SEP-S
http://snomed.info/id/113368005|SEP-S
http://snomed.info/id/11339004|SEP-S
http://snomed.info/id/11348009|SEP-S
http://snomed.info/id/1136004|SEP-S
http://snomed.info/id/1137449006|SEP-S
http://snomed.info/id/1137450006|SEP-S
http://snomed.info/id/1137563002|SEP-S
http://snomed.info/id/1137564008|SEP-S
http://snomed.info/id/11398005|SEP-S
http://snomed.info/id/1141975009|SEP-S
http://snomed.info/id/1141976005|SEP-E
http://snomed.info/id/1141977001|SEP-S
http://snomed.info/id/1141978006|SEP-S
http://snomed.info/id/1141979003|SEP-E
http://snomed.info/id/1141980000|SEP-E
http://snomed.info/id/1141981001|SEP-S
http://snomed.info/id/1141982008|SEP-E
http://snomed.info/id/1141983003|SEP-S
http://snomed.info/id/1141985005|SEP-S
http://snomed.info/id/1141986006|SEP-S
http://snomed.info/id/1141987002|SEP-E
http://snomed.info/id/1141988007|SEP-E
http://snomed.info/id/1141990008|SEP-E
http://snomed.info/id/1141991007|SEP-S
http://snomed.info/id/1141992000|SEP-E
http://snomed.info/id/1142228004|SEP-S
http://snomed.info/id/11423007|SEP-S
http://snomed.info/id/11436007|SEP-S
http://snomed.info/id/1144356005|SEP-S
http://snomed.info/id/1144357001|SEP-E
http://snomed.info/id/1144358006|SEP-S
http://snomed.info/id/1144359003|SEP-E
http://snomed.info/id/1144360008|SEP-S
http://snomed.info/id/1144361007|SEP-E
http://snomed.info/id/1144362000|SEP-S
http://snomed.info/id/1144363005|SEP-E
http://snomed.info/id/1144364004|SEP-S
http://snomed.info/id/1144365003|SEP-E
http://snomed.info/id/1144366002|SEP-S
http://snomed.info/id/1144367006|SEP-E
http://snomed.info/id/1144411004|SEP-S
http://snomed.info/id/1144412006|SEP-E
http://snomed.info/id/1144413001|SEP-S
http://snomed.info/id/1144414007|SEP-E
http://snomed.info/id/1144415008|SEP-S
http://snomed.info/id/1144416009|SEP-E
http://snomed.info/id/1144417000|SEP-S
http://snomed.info/id/1144418005|SEP-E
http://snomed.info/id/1144669003|SEP-S
http://snomed.info/id/1144670002|SEP-S
http://snomed.info/id/1144722001|SEP-S
http://snomed.info/id/1144723006|SEP-S
http://snomed.info/id/1144724000|SEP-S
http://snomed.info/id/1144725004|SEP-S
http://snomed.info/id/1144726003|SEP-E
http://snomed.info/id/1144727007|SEP-E
http://snomed.info/id/1144728002|SEP-E
http://snomed.info/id/1144729005|SEP-E
http://snomed.info/id/1144730000|SEP-S
http://snomed.info/id/1144731001|SEP-S
http://snomed.info/id/1144732008|SEP-S
http://snomed.info/id/1144733003|SEP-S
http://snomed.info/id/1144734009|SEP-E
http://snomed.info/id/1144735005|SEP-E
http://snomed.info/id/1144736006|SEP-E
http://snomed.info/id/1144737002|SEP-E
http://snomed.info/id/1144739004|SEP-S
http://snomed.info/id/1144740002|SEP-E
http://snomed.info/id/1144741003|SEP-S
http://snomed.info/id/1144742005|SEP-E
http://snomed.info/id/1144745007|SEP-S
http://snomed.info/id/1144746008|SEP-S
http://snomed.info/id/1144761009|SEP-E
http://snomed.info/id/11449002|SEP-S
http://snomed.info/id/1145011002|SEP-S
http://snomed.info/id/1145012009|SEP-S
http://snomed.info/id/1145013004|SEP-S
http://snomed.info/id/1145014005|SEP-S
http://snomed.info/id/1145015006|SEP-E
http://snomed.info/id/1145016007|SEP-E
http://snomed.info/id/1145017003|SEP-E
http://snomed.info/id/1145018008|SEP-E
http://snomed.info/id/11451003|SEP-S
http://snomed.info/id/1145118005|SEP-S
http://snomed.info/id/1145119002|SEP-S
http://snomed.info/id/1145120008|SEP-S
http://snomed.info/id/1145121007|SEP-S
http://snomed.info/id/1145122000|SEP-E
http://snomed.info/id/1145123005|SEP-E
http://snomed.info/id/1145124004|SEP-E
http://snomed.info/id/1145125003|SEP-E
http://snomed.info/id/1145128001|SEP-S
http://snomed.info/id/1145129009|SEP-E
http://snomed.info/id/1145132007|SEP-S
http://snomed.info/id/1145133002|SEP-S
http://snomed.info/id/1145134008|SEP-S
http://snomed.info/id/1145135009|SEP-S
http://snomed.info/id/1145136005|SEP-E
http://snomed.info/id/1145137001|SEP-E
http://snomed.info/id/1145138006|SEP-E
http://snomed.info/id/1145139003|SEP-E
http://snomed.info/id/1145140001|SEP-S
http://snomed.info/id/1145141002|SEP-S
http://snomed.info/id/1145142009|SEP-S
http://snomed.info/id/1145143004|SEP-S
http://snomed.info/id/1145144005|SEP-E
http://snomed.info/id/1145145006|SEP-E
http://snomed.info/id/1145146007|SEP-E
http://snomed.info/id/1145147003|SEP-E
http://snomed.info/id/1145148008|SEP-S
http://snomed.info/id/1145149000|SEP-E
http://snomed.info/id/1145235001|SEP-S
http://snomed.info/id/1145236000|SEP-E
http://snomed.info/id/1145340007|SEP-S
http://snomed.info/id/1145341006|SEP-S
http://snomed.info/id/1145526007|SEP-S
http://snomed.info/id/1145527003|SEP-E
http://snomed.info/id/11465001|SEP-S
http://snomed.info/id/11469007|SEP-S
http://snomed.info/id/11478001|SEP-S
http://snomed.info/id/11482004|SEP-S
http://snomed.info/id/1148421004|SEP-S
http://snomed.info/id/1148426009|SEP-E
http://snomed.info/id/1148427000|SEP-S
http://snomed.info/id/1148428005|SEP-E
http://snomed.info/id/1148439008|SEP-S
http://snomed.info/id/1148441009|SEP-E
http://snomed.info/id/1148625001|SEP-S
http://snomed.info/id/1148626000|SEP-E
http://snomed.info/id/1148632005|SEP-S
http://snomed.info/id/1148633000|SEP-E
http://snomed.info/id/1148726008|SEP-S
http://snomed.info/id/1148727004|SEP-S
http://snomed.info/id/1148795003|SEP-S
http://snomed.info/id/1148796002|SEP-E
http://snomed.info/id/1148801007|SEP-S
http://snomed.info/id/1148802000|SEP-E
http://snomed.info/id/1148803005|SEP-S
http://snomed.info/id/1148804004|SEP-S
http://snomed.info/id/1148827007|SEP-S
http://snomed.info/id/1148828002|SEP-E
http://snomed.info/id/1148963006|SEP-E
http://snomed.info/id/1148984001|SEP-S
http://snomed.info/id/1148985000|SEP-E
http://snomed.info/id/1149094000|SEP-E
http://snomed.info/id/1149174007|SEP-E
http://snomed.info/id/1149175008|SEP-S
http://snomed.info/id/1149176009|SEP-S
http://snomed.info/id/1149177000|SEP-E
http://snomed.info/id/1149178005|SEP-E
http://snomed.info/id/1149179002|SEP-S
http://snomed.info/id/1149181000|SEP-E
http://snomed.info/id/1149287007|SEP-S
http://snomed.info/id/1149288002|SEP-S
http://snomed.info/id/1149291002|SEP-S
http://snomed.info/id/11493002|SEP-E
http://snomed.info/id/1149308001|SEP-E
http://snomed.info/id/1149309009|SEP-E
http://snomed.info/id/1149310004|SEP-E
http://snomed.info/id/1149324000|SEP-E
http://snomed.info/id/1149325004|SEP-E
http://snomed.info/id/1149356007|SEP-S
http://snomed.info/id/1149540001|SEP-S
http://snomed.info/id/1149541002|SEP-E
http://snomed.info/id/11502004|SEP-S
http://snomed.info/id/11520008|-
http://snomed.info/id/11522000|SEP-S
http://snomed.info/id/11527006|SEP-S
http://snomed.info/id/11532007|SEP-S
http://snomed.info/id/1153533000|SEP-E
http://snomed.info/id/1153568000|SEP-S
http://snomed.info/id/1153572001|SEP-E
http://snomed.info/id/1153584004|SEP-S
http://snomed.info/id/1153585003|SEP-S
http://snomed.info/id/1153586002|SEP-S
http://snomed.info/id/1153587006|SEP-S
http://snomed.info/id/1153588001|SEP-S
http://snomed.info/id/1153589009|SEP-S
http://snomed.info/id/11537001|SEP-S
http://snomed.info/id/115396002|-
http://snomed.info/id/115399009|-
http://snomed.info/id/11540001|SEP-S
http://snomed.info/id/115401003|-
http://snomed.info/id/115403000|-
http://snomed.info/id/115405007|-
http://snomed.info/id/115412003|-
http://snomed.info/id/115413008|-
http://snomed.info/id/115414002|-
http://snomed.info/id/115415001|-
http://snomed.info/id/115416000|-
http://snomed.info/id/115417009|-
http://snomed.info/id/115424005|-
http://snomed.info/id/115425006|-
http://snomed.info/id/115426007|-
http://snomed.info/id/115427003|-
http://snomed.info/id/11548008|SEP-S
http://snomed.info/id/1155643006|SEP-S
http://snomed.info/id/86898008|-
http://snomed.info/id/115569001|-
http://snomed.info/id/11558007|SEP-S
http://snomed.info/id/1155806006|SEP-S
http://snomed.info/id/1155917008|SEP-E
http://snomed.info/id/115593006|-
http://snomed.info/id/115596003|-
http://snomed.info/id/1155992003|SEP-S
http://snomed.info/id/1155993008|SEP-S
http://snomed.info/id/1155994002|SEP-S
http://snomed.info/id/1155995001|SEP-S
http://snomed.info/id/115603005|-
http://snomed.info/id/115604004|-
http://snomed.info/id/1156041004|SEP-S
http://snomed.info/id/1156042006|SEP-E
http://snomed.info/id/115605003|-
http://snomed.info/id/1156054006|SEP-S
http://snomed.info/id/1156055007|SEP-E
http://snomed.info/id/115606002|-
http://snomed.info/id/115607006|-
http://snomed.info/id/115610004|-
http://snomed.info/id/115611000|-
http://snomed.info/id/1156175000|SEP-S
http://snomed.info/id/1156176004|SEP-S
http://snomed.info/id/1156198008|SEP-S
http://snomed.info/id/1156352004|SEP-S
http://snomed.info/id/1156353009|SEP-E
http://snomed.info/id/1156388009|SEP-S
http://snomed.info/id/1156389001|SEP-S
http://snomed.info/id/1156393007|SEP-S
http://snomed.info/id/1156394001|SEP-S
http://snomed.info/id/11564000|SEP-S
http://snomed.info/id/1156485006|SEP-S
http://snomed.info/id/1156486007|SEP-S
http://snomed.info/id/1156727004|SEP-E
http://snomed.info/id/1156991003|-
http://snomed.info/id/1157179001|SEP-S
http://snomed.info/id/1157182006|SEP-E
http://snomed.info/id/1157204001|SEP-S
http://snomed.info/id/1157205000|SEP-E
http://snomed.info/id/1157206004|SEP-E
http://snomed.info/id/1157207008|SEP-E
http://snomed.info/id/1157208003|SEP-E
http://snomed.info/id/1157209006|SEP-E
http://snomed.info/id/1157211002|SEP-E
http://snomed.info/id/1157212009|SEP-E
http://snomed.info/id/1157213004|SEP-E
http://snomed.info/id/1157214005|SEP-E
http://snomed.info/id/1157215006|SEP-E
http://snomed.info/id/1157216007|SEP-E
http://snomed.info/id/1157217003|SEP-E
http://snomed.info/id/1157218008|SEP-E
http://snomed.info/id/1157219000|SEP-E
http://snomed.info/id/1157220006|SEP-E
http://snomed.info/id/1157221005|SEP-E
http://snomed.info/id/1157222003|SEP-E
http://snomed.info/id/1157223008|SEP-E
http://snomed.info/id/1157224002|SEP-E
http://snomed.info/id/1157225001|SEP-E
http://snomed.info/id/1157226000|SEP-E
http://snomed.info/id/1157227009|SEP-E
http://snomed.info/id/1157228004|SEP-E
http://snomed.info/id/1157229007|SEP-E
http://snomed.info/id/1157230002|SEP-E
http://snomed.info/id/1157231003|SEP-E
http://snomed.info/id/1157232005|SEP-E
http://snomed.info/id/1157234006|SEP-E
http://snomed.info/id/1157235007|SEP-E
http://snomed.info/id/1157236008|SEP-E
http://snomed.info/id/1157238009|SEP-E
http://snomed.info/id/11580005|SEP-S
http://snomed.info/id/11584001|SEP-S
http://snomed.info/id/11588003|SEP-S
http://snomed.info/id/1159005|SEP-S
http://snomed.info/id/11595007|SEP-S
http://snomed.info/id/115955008|SEP-S
http://snomed.info/id/115968000|SEP-E
http://snomed.info/id/115969008|SEP-S
http://snomed.info/id/115970009|SEP-S
http://snomed.info/id/115971008|SEP-S
http://snomed.info/id/115972001|SEP-S
http://snomed.info/id/115973006|SEP-S
http://snomed.info/id/115974000|SEP-E
http://snomed.info/id/115975004|SEP-E
http://snomed.info/id/115976003|SEP-E
http://snomed.info/id/115977007|SEP-E
http://snomed.info/id/115982000|SEP-S
http://snomed.info/id/115983005|SEP-S
http://snomed.info/id/115984004|SEP-S
http://snomed.info/id/116003000|SEP-S
http://snomed.info/id/116004006|SEP-E
http://snomed.info/id/116005007|SEP-E
http://snomed.info/id/116006008|SEP-S
http://snomed.info/id/116007|SEP-S
http://snomed.info/id/116007004|-
http://snomed.info/id/116008009|SEP-S
http://snomed.info/id/116009001|SEP-S
http://snomed.info/id/11615002|SEP-E
http://snomed.info/id/116194001|-
http://snomed.info/id/116195000|SEP-P
http://snomed.info/id/116209005|SEP-S
http://snomed.info/id/116210000|-
http://snomed.info/id/116211001|-
http://snomed.info/id/116212008|-
http://snomed.info/id/1162473002|SEP-S
http://snomed.info/id/1162489004|SEP-S
http://snomed.info/id/1162490008|SEP-S
http://snomed.info/id/1162491007|SEP-S
http://snomed.info/id/1162494004|SEP-S
http://snomed.info/id/1162495003|SEP-S
http://snomed.info/id/1162496002|SEP-E
http://snomed.info/id/1162497006|SEP-E
http://snomed.info/id/1162498001|SEP-E
http://snomed.info/id/1162499009|SEP-E
http://snomed.info/id/1162500000|SEP-E
http://snomed.info/id/1162655007|SEP-E
