uri|property|term
http://snomed.info/id/129415008|http://www.w3.org/2004/02/skos/core#prefLabel|action : extraction
http://snomed.info/id/129418005|http://www.w3.org/2004/02/skos/core#prefLabel|action : expression
http://snomed.info/id/129419002|http://www.w3.org/2004/02/skos/core#prefLabel|action : dilatation
http://snomed.info/id/129420008|http://www.w3.org/2004/02/skos/core#prefLabel|action : étirement
http://snomed.info/id/129424004|http://www.w3.org/2004/02/skos/core#prefLabel|action: appareillage
http://snomed.info/id/129425003|http://www.w3.org/2004/02/skos/core#prefLabel|action : application
http://snomed.info/id/129426002|http://www.w3.org/2004/02/skos/core#prefLabel|action : ajustement
http://snomed.info/id/129427006|http://www.w3.org/2004/02/skos/core#prefLabel|action : réduction
http://snomed.info/id/129428001|http://www.w3.org/2004/02/skos/core#prefLabel|à visée préventive
http://snomed.info/id/129430004|http://www.w3.org/2004/02/skos/core#prefLabel|action : consultation
http://snomed.info/id/129431000|http://www.w3.org/2004/02/skos/core#prefLabel|action : recueil des antécédents
http://snomed.info/id/129433002|http://www.w3.org/2004/02/skos/core#prefLabel|action : inspection
http://snomed.info/id/129438006|http://www.w3.org/2004/02/skos/core#prefLabel|action : prescription
http://snomed.info/id/129441002|http://www.w3.org/2004/02/skos/core#prefLabel|action: counseling
http://snomed.info/id/129445006|http://www.w3.org/2004/02/skos/core#prefLabel|action : administration
http://snomed.info/id/13039001|http://www.w3.org/2004/02/skos/core#prefLabel|en série
http://snomed.info/id/1305003|http://www.w3.org/2004/02/skos/core#prefLabel|double
http://snomed.info/id/131192006|http://www.w3.org/2004/02/skos/core#prefLabel|diamètre d'un cercle circonscrit
http://snomed.info/id/131196009|http://www.w3.org/2004/02/skos/core#prefLabel|susceptible
http://snomed.info/id/131197000|http://www.w3.org/2004/02/skos/core#prefLabel|profondeur
http://snomed.info/id/1312007|http://www.w3.org/2004/02/skos/core#prefLabel|en gouttes
http://snomed.info/id/13336003|http://www.w3.org/2004/02/skos/core#prefLabel|tubulaire
http://snomed.info/id/134223000|http://www.w3.org/2004/02/skos/core#prefLabel|étroit
http://snomed.info/id/134292000|http://www.w3.org/2004/02/skos/core#prefLabel|fissuré
http://snomed.info/id/134293005|http://www.w3.org/2004/02/skos/core#prefLabel|enclavé
http://snomed.info/id/134295003|http://www.w3.org/2004/02/skos/core#prefLabel|opaque
http://snomed.info/id/134408007|http://www.w3.org/2004/02/skos/core#prefLabel|étape d'un cycle de changement
http://snomed.info/id/1360005|http://www.w3.org/2004/02/skos/core#prefLabel|physiologique
http://snomed.info/id/13673007|http://www.w3.org/2004/02/skos/core#prefLabel|simple
http://snomed.info/id/138009|http://www.w3.org/2004/02/skos/core#prefLabel|pas d'antécédents
http://snomed.info/id/13880007|http://www.w3.org/2004/02/skos/core#prefLabel|sec
http://snomed.info/id/14297004|http://www.w3.org/2004/02/skos/core#prefLabel|érythrodermique
http://snomed.info/id/14355007|http://www.w3.org/2004/02/skos/core#prefLabel|accéléré
http://snomed.info/id/14497002|http://www.w3.org/2004/02/skos/core#prefLabel|hebdomadaire
http://snomed.info/id/14657009|http://www.w3.org/2004/02/skos/core#prefLabel|diagnostic établi
http://snomed.info/id/14732006|http://www.w3.org/2004/02/skos/core#prefLabel|pas d'antécédents de
http://snomed.info/id/148006|http://www.w3.org/2004/02/skos/core#prefLabel|diagnostic préliminaire
http://snomed.info/id/1483009|http://www.w3.org/2004/02/skos/core#prefLabel|angulaire
http://snomed.info/id/1491000|http://www.w3.org/2004/02/skos/core#prefLabel|non classé(e)
http://snomed.info/id/1491000|http://www.w3.org/2004/02/skos/core#altLabel|non classé
http://snomed.info/id/15508007|http://www.w3.org/2004/02/skos/core#prefLabel|risque élevé de
http://snomed.info/id/15530008|http://www.w3.org/2004/02/skos/core#prefLabel|golf
http://snomed.info/id/15635006|http://www.w3.org/2004/02/skos/core#prefLabel|demandé(e) par le patient
http://snomed.info/id/15635006|http://www.w3.org/2004/02/skos/core#altLabel|demandé par le patient
http://snomed.info/id/15874002|http://www.w3.org/2004/02/skos/core#prefLabel|diagnostic révisé
http://snomed.info/id/16100001|http://www.w3.org/2004/02/skos/core#prefLabel|diagnostic de décès
http://snomed.info/id/161005005|http://www.w3.org/2004/02/skos/core#prefLabel|prestations de fin d'emploi
http://snomed.info/id/161014000|http://www.w3.org/2004/02/skos/core#prefLabel|prestations parentales
http://snomed.info/id/161020004|http://www.w3.org/2004/02/skos/core#prefLabel|prestations pour personnes à faible revenu
http://snomed.info/id/1641000175108|http://www.w3.org/2004/02/skos/core#prefLabel|applicateur(s)
http://snomed.info/id/1641000175108|http://www.w3.org/2004/02/skos/core#altLabel|applicateur - unité d'utilisation du produit
http://snomed.info/id/1651000175105|http://www.w3.org/2004/02/skos/core#prefLabel|applicateur(s) plein(s)
http://snomed.info/id/1651000175105|http://www.w3.org/2004/02/skos/core#altLabel|applicateur plein - unité d'utilisation du produit
http://snomed.info/id/1671000175104|http://www.w3.org/2004/02/skos/core#prefLabel|bandelette(s)
http://snomed.info/id/1671000175104|http://www.w3.org/2004/02/skos/core#altLabel|bande(s)
http://snomed.info/id/1671000175104|http://www.w3.org/2004/02/skos/core#altLabel|bandelette - unité d'utilisation du produit
http://snomed.info/id/16796005|http://www.w3.org/2004/02/skos/core#prefLabel|voie thoracolombale
http://snomed.info/id/1681000175101|http://www.w3.org/2004/02/skos/core#prefLabel|emballage(s)
http://snomed.info/id/1681000175101|http://www.w3.org/2004/02/skos/core#altLabel|emballage - unité d'utilisation du produit
http://snomed.info/id/16857009|http://www.w3.org/2004/02/skos/core#prefLabel|voie vaginale
http://snomed.info/id/1691000175103|http://www.w3.org/2004/02/skos/core#prefLabel|bâtonnet(s)
http://snomed.info/id/1691000175103|http://www.w3.org/2004/02/skos/core#altLabel|bâton(s)
http://snomed.info/id/1691000175103|http://www.w3.org/2004/02/skos/core#altLabel|bâtonnet - unité d'utilisation du produit
http://snomed.info/id/16912001|http://www.w3.org/2004/02/skos/core#prefLabel|lieu physique dangereux
http://snomed.info/id/1701000175103|http://www.w3.org/2004/02/skos/core#prefLabel|cachet(s)
http://snomed.info/id/1701000175103|http://www.w3.org/2004/02/skos/core#altLabel|cachet - unité d'utilisation du produit
http://snomed.info/id/17162000|http://www.w3.org/2004/02/skos/core#prefLabel|certain(e)
http://snomed.info/id/17162000|http://www.w3.org/2004/02/skos/core#altLabel|certain
http://snomed.info/id/17227003|http://www.w3.org/2004/02/skos/core#prefLabel|campement de travailleurs
http://snomed.info/id/17325009|http://www.w3.org/2004/02/skos/core#prefLabel|sans permission de
http://snomed.info/id/17458004|http://www.w3.org/2004/02/skos/core#prefLabel|risque professionnel
http://snomed.info/id/17461003|http://www.w3.org/2004/02/skos/core#prefLabel|mouillé
http://snomed.info/id/17511009|http://www.w3.org/2004/02/skos/core#prefLabel|absence normale
http://snomed.info/id/17589002|http://www.w3.org/2004/02/skos/core#prefLabel|non calcifié
http://snomed.info/id/17621005|http://www.w3.org/2004/02/skos/core#prefLabel|normal
http://snomed.info/id/17854005|http://www.w3.org/2004/02/skos/core#prefLabel|régulier
http://snomed.info/id/18043004|http://www.w3.org/2004/02/skos/core#prefLabel|mince
http://snomed.info/id/180635000|http://www.w3.org/2004/02/skos/core#prefLabel|par iléostomie
http://snomed.info/id/182353008|http://www.w3.org/2004/02/skos/core#prefLabel|côté
http://snomed.info/id/18307000|http://www.w3.org/2004/02/skos/core#prefLabel|modifié
http://snomed.info/id/183648002|http://www.w3.org/2004/02/skos/core#prefLabel|aide à long terme
http://snomed.info/id/18669006|http://www.w3.org/2004/02/skos/core#prefLabel|preuve de
http://snomed.info/id/18673009|http://www.w3.org/2004/02/skos/core#prefLabel|système antigénique plaquettaire HPA-1
http://snomed.info/id/18779001|http://www.w3.org/2004/02/skos/core#prefLabel|hauteur de la rampe
http://snomed.info/id/19032002|http://www.w3.org/2004/02/skos/core#prefLabel|non maîtrisé
http://snomed.info/id/19367006|http://www.w3.org/2004/02/skos/core#prefLabel|retardé
http://snomed.info/id/19388002|http://www.w3.org/2004/02/skos/core#prefLabel|physique
http://snomed.info/id/19535007|http://www.w3.org/2004/02/skos/core#prefLabel|original
http://snomed.info/id/19648000|http://www.w3.org/2004/02/skos/core#prefLabel|diffus
http://snomed.info/id/19939008|http://www.w3.org/2004/02/skos/core#prefLabel|subaigu
http://snomed.info/id/20048008|http://www.w3.org/2004/02/skos/core#prefLabel|pétanque
http://snomed.info/id/20050000|http://www.w3.org/2004/02/skos/core#prefLabel|toutes les deux semaines
http://snomed.info/id/20461001|http://www.w3.org/2004/02/skos/core#prefLabel|nage
http://snomed.info/id/20476009|http://www.w3.org/2004/02/skos/core#prefLabel|kystique
http://snomed.info/id/20572008|http://www.w3.org/2004/02/skos/core#prefLabel|bon
http://snomed.info/id/20583004|http://www.w3.org/2004/02/skos/core#prefLabel|ferme
http://snomed.info/id/20827005|http://www.w3.org/2004/02/skos/core#prefLabel|angiolupoïde
http://snomed.info/id/21015004|http://www.w3.org/2004/02/skos/core#prefLabel|risque environnemental
http://snomed.info/id/21029003|http://www.w3.org/2004/02/skos/core#prefLabel|au coucher
http://snomed.info/id/21157008|http://www.w3.org/2004/02/skos/core#prefLabel|non éliminé par
http://snomed.info/id/21172007|http://www.w3.org/2004/02/skos/core#prefLabel|à facettes
http://snomed.info/id/21282002|http://www.w3.org/2004/02/skos/core#prefLabel|itératif urgent
http://snomed.info/id/21471008|http://www.w3.org/2004/02/skos/core#prefLabel|baseball
http://snomed.info/id/21594007|http://www.w3.org/2004/02/skos/core#prefLabel|malin
http://snomed.info/id/21703008|http://www.w3.org/2004/02/skos/core#prefLabel|risque physique
http://snomed.info/id/22103003|http://www.w3.org/2004/02/skos/core#prefLabel|système antigénique plaquettaire HPA-5
http://snomed.info/id/22205004|http://www.w3.org/2004/02/skos/core#prefLabel|sport de contact
http://snomed.info/id/223395000|http://www.w3.org/2004/02/skos/core#prefLabel|procédure relative à une procuration
http://snomed.info/id/224773006|http://www.w3.org/2004/02/skos/core#prefLabel|prestations et rentes
http://snomed.info/id/224774000|http://www.w3.org/2004/02/skos/core#prefLabel|prestations de sécurité sociale
http://snomed.info/id/224776003|http://www.w3.org/2004/02/skos/core#prefLabel|prestations accordées par une administration locale
http://snomed.info/id/224891009|http://www.w3.org/2004/02/skos/core#prefLabel|services de soins de santé
http://snomed.info/id/224893007|http://www.w3.org/2004/02/skos/core#prefLabel|procédure en divorce
http://snomed.info/id/224894001|http://www.w3.org/2004/02/skos/core#prefLabel|procédure relative à la garde
http://snomed.info/id/224896004|http://www.w3.org/2004/02/skos/core#prefLabel|procédure pour cause de négligence
http://snomed.info/id/224930009|http://www.w3.org/2004/02/skos/core#prefLabel|services
http://snomed.info/id/224941006|http://www.w3.org/2004/02/skos/core#prefLabel|en bois
http://snomed.info/id/224942004|http://www.w3.org/2004/02/skos/core#prefLabel|transferts de droit légaux et financiers
http://snomed.info/id/224943009|http://www.w3.org/2004/02/skos/core#prefLabel|jour et nuit
http://snomed.info/id/224944003|http://www.w3.org/2004/02/skos/core#prefLabel|paternel
http://snomed.info/id/225751007|http://www.w3.org/2004/02/skos/core#prefLabel|deux à trois fois par semaine
http://snomed.info/id/225753005|http://www.w3.org/2004/02/skos/core#prefLabel|toutes les trois heures
http://snomed.info/id/225756002|http://www.w3.org/2004/02/skos/core#prefLabel|toutes les quatre heures
http://snomed.info/id/225757006|http://www.w3.org/2004/02/skos/core#prefLabel|toutes les quatre à six heures
http://snomed.info/id/225761000|http://www.w3.org/2004/02/skos/core#prefLabel|au besoin
http://snomed.info/id/225762007|http://www.w3.org/2004/02/skos/core#prefLabel|en fin de journée
http://snomed.info/id/225769003|http://www.w3.org/2004/02/skos/core#prefLabel|une fois par semaine
http://snomed.info/id/225773000|http://www.w3.org/2004/02/skos/core#prefLabel|préférences
http://snomed.info/id/22601002|http://www.w3.org/2004/02/skos/core#prefLabel|léger (poids)
http://snomed.info/id/226014002|http://www.w3.org/2004/02/skos/core#prefLabel|concepts paramédicaux
http://snomed.info/id/22717001|http://www.w3.org/2004/02/skos/core#prefLabel|pas de prétexte pour
http://snomed.info/id/22762002|http://www.w3.org/2004/02/skos/core#prefLabel|non invasif
http://snomed.info/id/228654009|http://www.w3.org/2004/02/skos/core#prefLabel|milieu
http://snomed.info/id/228785007|http://www.w3.org/2004/02/skos/core#prefLabel|dimensions du patient
http://snomed.info/id/228870009|http://www.w3.org/2004/02/skos/core#prefLabel|unité de diététique et de nutrition
http://snomed.info/id/228871008|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'équivalents alimentaires
http://snomed.info/id/228880008|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'échange alimentaire
http://snomed.info/id/228900009|http://www.w3.org/2004/02/skos/core#prefLabel|unité de mesure d'énergie alimentaire
http://snomed.info/id/228915005|http://www.w3.org/2004/02/skos/core#prefLabel|unité de mesure d'une masse alimentaire
http://snomed.info/id/228925000|http://www.w3.org/2004/02/skos/core#prefLabel|unité de mesure du volume alimentaire
http://snomed.info/id/228955007|http://www.w3.org/2004/02/skos/core#prefLabel|quantité alimentaire non standard
http://snomed.info/id/228956008|http://www.w3.org/2004/02/skos/core#prefLabel|unités d'alcool
http://snomed.info/id/229027002|http://www.w3.org/2004/02/skos/core#prefLabel|dynamique
http://snomed.info/id/229028007|http://www.w3.org/2004/02/skos/core#prefLabel|unité de radiothérapie
http://snomed.info/id/229034000|http://www.w3.org/2004/02/skos/core#prefLabel|mégabecquerel
http://snomed.info/id/229053005|http://www.w3.org/2004/02/skos/core#prefLabel|registres
http://snomed.info/id/229060004|http://www.w3.org/2004/02/skos/core#prefLabel|prestation contributive
http://snomed.info/id/229061000|http://www.w3.org/2004/02/skos/core#prefLabel|prestation sous condition de ressources
http://snomed.info/id/229226003|http://www.w3.org/2004/02/skos/core#prefLabel|sport en fauteuil roulant
http://snomed.info/id/229797004|http://www.w3.org/2004/02/skos/core#prefLabel|une fois par jour
http://snomed.info/id/229798009|http://www.w3.org/2004/02/skos/core#prefLabel|trois fois par jour
http://snomed.info/id/229799001|http://www.w3.org/2004/02/skos/core#prefLabel|deux fois par jour
http://snomed.info/id/229800002|http://www.w3.org/2004/02/skos/core#prefLabel|deux fois par semaine
