uri|property|term|subhierarchy
http://snomed.info/id/112235009|http://www.w3.org/2004/02/skos/core#prefLabel|Through|Descriptor
http://snomed.info/id/112235009|http://www.w3.org/2004/02/skos/core#altLabel|Through to|Descriptor
http://snomed.info/id/112237001|http://www.w3.org/2004/02/skos/core#prefLabel|Transsphenoidal approach|Spatial and relational concepts
http://snomed.info/id/112237001|http://www.w3.org/2004/02/skos/core#altLabel|Transsphenoidal|Spatial and relational concepts
http://snomed.info/id/112238006|http://www.w3.org/2004/02/skos/core#prefLabel|Posterior approach|Spatial and relational concepts
http://snomed.info/id/112242009|http://www.w3.org/2004/02/skos/core#prefLabel|T-cell origin|General clinical stage for disease AND/OR neoplasm
http://snomed.info/id/112242009|http://www.w3.org/2004/02/skos/core#altLabel|T-precursor origin|General clinical stage for disease AND/OR neoplasm
http://snomed.info/id/112626009|http://www.w3.org/2004/02/skos/core#prefLabel|Saber shape|Descriptor
http://snomed.info/id/112627000|http://www.w3.org/2004/02/skos/core#prefLabel|Annular shape|Descriptor
http://snomed.info/id/112627000|http://www.w3.org/2004/02/skos/core#altLabel|Annular|Descriptor
http://snomed.info/id/112627000|http://www.w3.org/2004/02/skos/core#altLabel|Circinate shape|Descriptor
http://snomed.info/id/112628005|http://www.w3.org/2004/02/skos/core#prefLabel|Split shape|Descriptor
http://snomed.info/id/112628005|http://www.w3.org/2004/02/skos/core#altLabel|Bipartite shape|Descriptor
http://snomed.info/id/1136421000168109|http://www.w3.org/2004/02/skos/core#prefLabel|Sleep medicine service|Services, facilities and utilities
http://snomed.info/id/1137635007|http://www.w3.org/2004/02/skos/core#prefLabel|Melanocortin receptor agonist|Disposition
http://snomed.info/id/1137717005|http://www.w3.org/2004/02/skos/core#prefLabel|Fishing|Sport
http://snomed.info/id/1137718000|http://www.w3.org/2004/02/skos/core#prefLabel|Freshwater fishing|Sport
http://snomed.info/id/1144762002|http://www.w3.org/2004/02/skos/core#prefLabel|6 minutes|Descriptor + Time frame
http://snomed.info/id/1144763007|http://www.w3.org/2004/02/skos/core#prefLabel|Distance measurement of six minute walk technique|Technique
http://snomed.info/id/1146002|http://www.w3.org/2004/02/skos/core#prefLabel|Arcuate|Descriptor
http://snomed.info/id/1148679005|http://www.w3.org/2004/02/skos/core#prefLabel|Specialist palliative care service|Services, facilities and utilities
http://snomed.info/id/1149294005|http://www.w3.org/2004/02/skos/core#prefLabel|Endonasal transsphenoidal approach|Spatial and relational concepts
http://snomed.info/id/1149294005|http://www.w3.org/2004/02/skos/core#altLabel|Endonasal transsphenoidal|Spatial and relational concepts
http://snomed.info/id/1149484003|http://www.w3.org/2004/02/skos/core#prefLabel|Ingredient qualitative strength|Ingredient qualitative strength
http://snomed.info/id/11498006|http://www.w3.org/2004/02/skos/core#prefLabel|Inequality of shape|Descriptor
http://snomed.info/id/115268005|http://www.w3.org/2004/02/skos/core#prefLabel|Modifiers of Analytes and Substances|Modifiers of Analytes and Substances
http://snomed.info/id/115341008|http://www.w3.org/2004/02/skos/core#prefLabel|Total measurement|Technique
http://snomed.info/id/1153622008|http://www.w3.org/2004/02/skos/core#prefLabel|Outdoor competitive activity|Sport
http://snomed.info/id/115468007|http://www.w3.org/2004/02/skos/core#prefLabel|Fraction of|Modifiers of Analytes and Substances
http://snomed.info/id/115470003|http://www.w3.org/2004/02/skos/core#prefLabel|Bioavailable|Modifiers of Analytes and Substances
http://snomed.info/id/115486005|http://www.w3.org/2004/02/skos/core#prefLabel|Alpha subunit|Modifiers of Analytes and Substances
http://snomed.info/id/115486005|http://www.w3.org/2004/02/skos/core#altLabel|Common alpha subunit|Modifiers of Analytes and Substances
http://snomed.info/id/115486005|http://www.w3.org/2004/02/skos/core#altLabel|Pituitary glycoprotein hormone - alpha subunit|Modifiers of Analytes and Substances
http://snomed.info/id/115487001|http://www.w3.org/2004/02/skos/core#prefLabel|Beta subunit|Modifiers of Analytes and Substances
http://snomed.info/id/115488006|http://www.w3.org/2004/02/skos/core#prefLabel|Gamma subunit|Modifiers of Analytes and Substances
http://snomed.info/id/115499008|http://www.w3.org/2004/02/skos/core#prefLabel|Pre-dialysis|Precondition value
http://snomed.info/id/115500004|http://www.w3.org/2004/02/skos/core#prefLabel|Post-dialysis|Precondition value
http://snomed.info/id/115543007|http://www.w3.org/2004/02/skos/core#prefLabel|Volatile|Modifiers of Analytes and Substances
http://snomed.info/id/1155701009|http://www.w3.org/2004/02/skos/core#prefLabel|G1: Well differentiated|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155701009|http://www.w3.org/2004/02/skos/core#altLabel|G1: Well differentiated histologic grade|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155702002|http://www.w3.org/2004/02/skos/core#prefLabel|G4: Undifferentiated|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155702002|http://www.w3.org/2004/02/skos/core#altLabel|G4: Undifferentiated histologic grade|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155703007|http://www.w3.org/2004/02/skos/core#prefLabel|G2: Moderately differentiated|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155703007|http://www.w3.org/2004/02/skos/core#altLabel|G2: Moderately differentiated histologic grade|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155704001|http://www.w3.org/2004/02/skos/core#prefLabel|G3: Poorly differentiated|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155704001|http://www.w3.org/2004/02/skos/core#altLabel|G3: Poorly differentiated histologic grade|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155705000|http://www.w3.org/2004/02/skos/core#prefLabel|GX: Histologic grade cannot be assessed|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155706004|http://www.w3.org/2004/02/skos/core#prefLabel|G1: Well differentiated neuroendocrine neoplasm|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155707008|http://www.w3.org/2004/02/skos/core#prefLabel|High histologic grade|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155708003|http://www.w3.org/2004/02/skos/core#prefLabel|Low histologic grade|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155710001|http://www.w3.org/2004/02/skos/core#prefLabel|G2: Well differentiated neuroendocrine neoplasm|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155711002|http://www.w3.org/2004/02/skos/core#prefLabel|G3: Well differentiated neuroendocrine neoplasm|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1155712009|http://www.w3.org/2004/02/skos/core#prefLabel|GX: Neuroendocrine neoplasm grade cannot be assessed|General clinical stage for disease AND/OR neoplasm + Ranked categories + Special atomic mapping values
http://snomed.info/id/1156040003|http://www.w3.org/2004/02/skos/core#prefLabel|Self reported|Technique
http://snomed.info/id/1156075003|http://www.w3.org/2004/02/skos/core#prefLabel|Broken|Findings values
http://snomed.info/id/1156179006|http://www.w3.org/2004/02/skos/core#prefLabel|Termination stage|Findings values + Ranked categories
http://snomed.info/id/1156209001|http://www.w3.org/2004/02/skos/core#prefLabel|minute|Unit of measure
http://snomed.info/id/1156209001|http://www.w3.org/2004/02/skos/core#altLabel|min|Unit of measure
http://snomed.info/id/1156209001|http://www.w3.org/2004/02/skos/core#altLabel|minutes|Unit of measure
http://snomed.info/id/1156210006|http://www.w3.org/2004/02/skos/core#prefLabel|Minuscule|Descriptor
http://snomed.info/id/1156210006|http://www.w3.org/2004/02/skos/core#altLabel|Minute|Descriptor
http://snomed.info/id/1156211005|http://www.w3.org/2004/02/skos/core#prefLabel|minute 0.1|Unit of measure
http://snomed.info/id/1156211005|http://www.w3.org/2004/02/skos/core#altLabel|min 0.1|Unit of measure
http://snomed.info/id/1156212003|http://www.w3.org/2004/02/skos/core#prefLabel|minute 1|Unit of measure
http://snomed.info/id/1156212003|http://www.w3.org/2004/02/skos/core#altLabel|min 1|Unit of measure
http://snomed.info/id/1156316003|http://www.w3.org/2004/02/skos/core#prefLabel|Cannot be determined|Findings values
http://snomed.info/id/1156316003|http://www.w3.org/2004/02/skos/core#altLabel|Cannot be assessed|Findings values
http://snomed.info/id/1156670009|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal pregnancy period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156670009|http://www.w3.org/2004/02/skos/core#altLabel|Maternal antenatal and/or intrapartum time period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156671008|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal perinatal period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156672001|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal antenatal period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156673006|http://www.w3.org/2004/02/skos/core#prefLabel|Fetal antenatal period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156673006|http://www.w3.org/2004/02/skos/core#prefLabel|Foetal antenatal period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156674000|http://www.w3.org/2004/02/skos/core#prefLabel|Fetal first stage intrapartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156674000|http://www.w3.org/2004/02/skos/core#prefLabel|Foetal first stage intrapartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156675004|http://www.w3.org/2004/02/skos/core#prefLabel|Fetal antepartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156675004|http://www.w3.org/2004/02/skos/core#prefLabel|Foetal antepartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156676003|http://www.w3.org/2004/02/skos/core#prefLabel|Fetal and/or neonatal period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156676003|http://www.w3.org/2004/02/skos/core#altLabel|Foetal and/or neonatal period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156677007|http://www.w3.org/2004/02/skos/core#prefLabel|Fetal intrapartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156677007|http://www.w3.org/2004/02/skos/core#prefLabel|Foetal intrapartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156678002|http://www.w3.org/2004/02/skos/core#prefLabel|Fetal second stage intrapartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156678002|http://www.w3.org/2004/02/skos/core#prefLabel|Foetal second stage intrapartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156679005|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal antepartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156680008|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal second stage of labor period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156680008|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal second stage of labour period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156681007|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal first stage of labor period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156681007|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal first stage of labour period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156682000|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal intrapartum period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156683005|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal third stage of labor period|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/1156683005|http://www.w3.org/2004/02/skos/core#prefLabel|Maternal third stage of labour period|Descriptor + Precondition value + Special atomic mapping values
